,latitude,longitude,start_time,end_time,duration_time,cluster
145,38.034093,-78.508209,2025-02-03 21:32:50.924000-05:00,2025-02-04 12:17:47.550000-05:00,0 days 14:44:56.626000,3
146,38.034093,-78.508209,2025-02-04 23:33:26.851000-05:00,2025-02-05 08:52:43.490000-05:00,0 days 09:19:16.639000,3
147,38.034093,-78.508209,2025-02-05 09:51:34.509000-05:00,2025-02-05 12:21:24.411000-05:00,0 days 02:29:49.902000,3
148,38.032009,-78.51053,2025-02-05 12:23:58.022000-05:00,2025-02-05 16:43:33.796000-05:00,0 days 04:19:35.774000,0
149,38.034093,-78.508209,2025-02-05 16:46:15-05:00,2025-02-05 18:34:31.792000-05:00,0 days 01:48:16.792000,3
150,38.035618,-78.50611,2025-02-05 18:34:31.792000-05:00,2025-02-05 23:21:28.342000-05:00,0 days 04:46:56.550000,17
151,38.034093,-78.508209,2025-02-05 23:23:33.838000-05:00,2025-02-06 11:00:30.884000-05:00,0 days 11:36:57.046000,3
152,38.033553,-78.507977,2025-02-06 11:00:30.884000-05:00,2025-02-06 11:52:01.220000-05:00,0 days 00:51:30.336000,1
153,38.034093,-78.508209,2025-02-06 11:52:01.220000-05:00,2025-02-06 13:44:45.429000-05:00,0 days 01:52:44.209000,3
154,38.034711,-78.50029,2025-02-06 15:53:16.604000-05:00,2025-02-06 16:08:41.439000-05:00,0 days 00:15:24.835000,26
155,38.034748,-78.500312,2025-02-06 15:53:16.604000-05:00,2025-02-06 15:58:30.892000-05:00,0 days 00:05:14.288000,26
156,38.034093,-78.508209,2025-02-06 16:16:56.999000-05:00,2025-02-06 18:54:41.416000-05:00,0 days 02:37:44.417000,3
157,38.036336,-78.507255,2025-02-06 18:54:41.416000-05:00,2025-02-06 19:52:56.606000-05:00,0 days 00:58:15.190000,16
158,38.027495,-78.518595,2025-02-06 20:04:01.999000-05:00,2025-02-06 21:42:57-05:00,0 days 01:38:55.001000,23
159,38.03749,-78.498949,2025-02-06 21:59:08.843000-05:00,2025-02-07 01:22:31.999000-05:00,0 days 03:23:23.156000,6
160,38.034093,-78.508209,2025-02-07 01:34:53.999000-05:00,2025-02-07 11:24:40.083000-05:00,0 days 09:49:46.084000,3
161,38.033553,-78.507977,2025-02-07 14:37:46.811000-05:00,2025-02-07 19:30:53.999000-05:00,0 days 04:53:07.188000,1
162,38.036457,-78.505368,2025-02-07 14:37:46.811000-05:00,2025-02-07 19:30:53.999000-05:00,0 days 04:53:07.188000,20
163,38.03749,-78.498949,2025-02-07 19:50:17.998000-05:00,2025-02-07 22:07:35.202000-05:00,0 days 02:17:17.204000,6
164,38.034093,-78.508209,2025-02-07 22:20:19.768000-05:00,2025-02-08 17:28:22.301000-05:00,0 days 19:08:02.533000,3
165,38.052815,-78.501257,2025-02-08 17:41:21.999000-05:00,2025-02-08 18:27:41.999000-05:00,0 days 00:46:20,8
166,38.033553,-78.507977,2025-02-08 18:35:35.026000-05:00,2025-02-08 19:37:46.997000-05:00,0 days 01:02:11.971000,1
167,38.034093,-78.508209,2025-02-08 19:43:22.999000-05:00,2025-02-09 10:57:43.416000-05:00,0 days 15:14:20.417000,3
168,38.024679,-78.535388,2025-02-09 11:01:46.998000-05:00,2025-02-09 12:56:40-05:00,0 days 01:54:53.002000,27
169,38.011213,-78.499139,2025-02-09 13:09:09.998000-05:00,2025-02-09 13:38:45.891000-05:00,0 days 00:29:35.893000,18
170,38.035618,-78.50611,2025-02-09 14:08:24.926000-05:00,2025-02-09 23:51:46.535000-05:00,0 days 09:43:21.609000,17
171,38.034093,-78.508209,2025-02-09 23:55:00.235000-05:00,2025-02-10 08:54:09.247000-05:00,0 days 08:59:09.012000,3
172,38.032009,-78.51053,2025-02-10 08:55:54.999000-05:00,2025-02-10 09:51:59.691000-05:00,0 days 00:56:04.692000,0
173,38.034093,-78.508209,2025-02-10 11:11:30.321000-05:00,2025-02-10 15:20:54.725000-05:00,0 days 04:09:24.404000,3
174,38.032009,-78.51053,2025-02-10 15:22:52.999000-05:00,2025-02-10 16:45:40.999000-05:00,0 days 01:22:48,0
175,38.034093,-78.508209,2025-02-10 16:46:07.999000-05:00,2025-02-10 19:49:19.848000-05:00,0 days 03:03:11.849000,3
176,38.033553,-78.507977,2025-02-10 19:53:30.455000-05:00,2025-02-10 22:09:28.367000-05:00,0 days 02:15:57.912000,1
177,38.036457,-78.505368,2025-02-10 19:53:30.455000-05:00,2025-02-10 22:09:28.367000-05:00,0 days 02:15:57.912000,20
178,38.034093,-78.508209,2025-02-10 22:36:39.390000-05:00,2025-02-11 09:49:47.547000-05:00,0 days 11:13:08.157000,3
179,38.034093,-78.508209,2025-02-12 15:42:41.401000-05:00,2025-02-13 20:01:59.034000-05:00,1 days 04:19:17.633000,3
180,38.026474,-78.519021,2025-02-13 20:09:25.999000-05:00,2025-02-13 21:52:19.080000-05:00,0 days 01:42:53.081000,10
181,38.034093,-78.508209,2025-02-13 22:00:54.998000-05:00,2025-02-14 08:55:20.445000-05:00,0 days 10:54:25.447000,3
182,38.034093,-78.508209,2025-02-14 10:09:46.998000-05:00,2025-02-14 15:29:43-05:00,0 days 05:19:56.002000,3
183,38.026474,-78.519021,2025-02-14 16:06:38.998000-05:00,2025-02-14 22:33:07.155000-05:00,0 days 06:26:28.157000,10
184,38.034093,-78.508209,2025-02-14 22:52:01.896000-05:00,2025-02-15 13:46:23.999000-05:00,0 days 14:54:22.103000,3
185,38.026474,-78.519021,2025-02-15 14:01:49.999000-05:00,2025-02-15 21:39:10.999000-05:00,0 days 07:37:21,10
186,38.034093,-78.508209,2025-02-15 21:49:14.999000-05:00,2025-02-16 18:02:37.580000-05:00,0 days 20:13:22.581000,3
187,38.033553,-78.507977,2025-02-16 18:06:19.973000-05:00,2025-02-16 22:15:46.579000-05:00,0 days 04:09:26.606000,1
188,38.036457,-78.505368,2025-02-16 18:06:19.973000-05:00,2025-02-16 22:15:46.579000-05:00,0 days 04:09:26.606000,20
189,38.033553,-78.507977,2025-02-17 07:54:37.696000-05:00,2025-02-17 08:45:50.743000-05:00,0 days 00:51:13.047000,1
190,38.030154,-78.503874,2025-02-17 07:57:24.319000-05:00,2025-02-17 08:33:07.193000-05:00,0 days 00:35:42.874000,2
191,38.034093,-78.508209,2025-02-17 08:52:57.860000-05:00,2025-02-17 11:12:41.055000-05:00,0 days 02:19:43.195000,3
192,38.853912,-77.408824,2025-02-17 12:59:14.999000-05:00,2025-02-22 13:07:19.028000-05:00,5 days 00:08:04.029000,28
193,38.034093,-78.508209,2025-02-22 14:51:46.999000-05:00,2025-02-22 16:03:10.417000-05:00,0 days 01:11:23.418000,3
194,38.023511,-78.503997,2025-02-22 16:30:14.104000-05:00,2025-02-22 16:59:07.484000-05:00,0 days 00:28:53.380000,-1
195,38.037998,-78.491035,2025-02-22 17:15:17.778000-05:00,2025-02-22 18:53:37.168000-05:00,0 days 01:38:19.390000,11
196,38.032573,-78.505025,2025-02-22 19:01:06.791000-05:00,2025-02-22 19:18:43.961000-05:00,0 days 00:17:37.170000,19
197,38.032009,-78.51053,2025-02-22 19:23:40.723000-05:00,2025-02-22 20:02:34.194000-05:00,0 days 00:38:53.471000,0
198,38.034093,-78.508209,2025-02-22 20:26:12.182000-05:00,2025-02-23 11:11:23.165000-05:00,0 days 14:45:10.983000,3
199,38.024679,-78.535388,2025-02-23 11:18:13.999000-05:00,2025-02-23 13:12:08.999000-05:00,0 days 01:53:55,27
200,38.034093,-78.508209,2025-02-23 13:19:47.998000-05:00,2025-02-24 08:56:06.008000-05:00,0 days 19:36:18.010000,3
201,38.032009,-78.51053,2025-02-24 08:58:08.444000-05:00,2025-02-24 09:53:29.650000-05:00,0 days 00:55:21.206000,0
202,38.032009,-78.51053,2025-02-24 12:29:01.999000-05:00,2025-02-24 12:48:10.290000-05:00,0 days 00:19:08.291000,0
203,38.032838,-78.510027,2025-02-24 12:48:10.290000-05:00,2025-02-24 20:33:01.788000-05:00,0 days 07:44:51.498000,7
204,38.035618,-78.50611,2025-02-24 20:33:54.966000-05:00,2025-02-24 22:08:04.214000-05:00,0 days 01:34:09.248000,17
205,38.034093,-78.508209,2025-02-24 22:08:04.214000-05:00,2025-02-25 15:16:11.776000-05:00,0 days 17:08:07.562000,3
206,38.036336,-78.507255,2025-02-25 15:33:55-05:00,2025-02-25 15:58:53.650000-05:00,0 days 00:24:58.650000,16
207,38.032009,-78.51053,2025-02-26 08:58:21.683000-05:00,2025-02-26 10:33:59.052000-05:00,0 days 01:35:37.369000,0
208,38.034093,-78.508209,2025-02-26 10:35:43.999000-05:00,2025-02-26 13:42:57.299000-05:00,0 days 03:07:13.300000,3
209,38.028028,-78.508516,2025-02-26 13:56:37.321000-05:00,2025-02-26 15:28:05.218000-05:00,0 days 01:31:27.897000,-1
210,38.034093,-78.508209,2025-02-26 15:41:35.999000-05:00,2025-02-27 11:00:21.488000-05:00,0 days 19:18:45.489000,3
211,38.033553,-78.507977,2025-02-27 11:00:21.488000-05:00,2025-02-27 11:54:07.999000-05:00,0 days 00:53:46.511000,1
212,38.034093,-78.508209,2025-02-27 11:54:07.999000-05:00,2025-02-27 12:30:57.012000-05:00,0 days 00:36:49.013000,3
213,38.036336,-78.507255,2025-02-27 12:33:08.998000-05:00,2025-02-27 12:49:52.338000-05:00,0 days 00:16:43.340000,16
214,38.035618,-78.50611,2025-02-27 13:13:43.432000-05:00,2025-02-27 16:08:26.303000-05:00,0 days 02:54:42.871000,17
215,38.034093,-78.508209,2025-02-27 16:12:57.451000-05:00,2025-02-27 18:59:54.019000-05:00,0 days 02:46:56.568000,3
216,38.036336,-78.507255,2025-02-27 18:59:54.019000-05:00,2025-02-27 19:48:22.109000-05:00,0 days 00:48:28.090000,16
217,38.026474,-78.519021,2025-02-27 20:04:40.999000-05:00,2025-02-27 21:49:26.408000-05:00,0 days 01:44:45.409000,10
218,38.055008,-78.496939,2025-02-27 21:56:50.999000-05:00,2025-02-27 22:55:26.995000-05:00,0 days 00:58:35.996000,25
219,38.034093,-78.508209,2025-02-27 22:59:13.999000-05:00,2025-02-28 08:57:06.743000-05:00,0 days 09:57:52.744000,3
220,38.032009,-78.51053,2025-02-28 08:57:06.743000-05:00,2025-02-28 09:54:14.895000-05:00,0 days 00:57:08.152000,0
221,38.034093,-78.508209,2025-02-28 09:54:14.895000-05:00,2025-02-28 11:02:40.072000-05:00,0 days 01:08:25.177000,3
222,38.034093,-78.508209,2025-02-28 11:14:45.706000-05:00,2025-02-28 15:10:02.330000-05:00,0 days 03:55:16.624000,3
223,38.03749,-78.498949,2025-02-28 15:48:22.489000-05:00,2025-02-28 16:24:04.644000-05:00,0 days 00:35:42.155000,6
224,38.026474,-78.519021,2025-02-28 16:39:12.999000-05:00,2025-02-28 21:27:23.999000-05:00,0 days 04:48:11,10
225,38.026891,-78.516059,2025-02-28 21:30:01.513000-05:00,2025-02-28 21:44:52.808000-05:00,0 days 00:14:51.295000,15
226,38.034093,-78.508209,2025-02-28 21:52:50.998000-05:00,2025-03-01 12:11:43-05:00,0 days 14:18:52.002000,3
227,38.033553,-78.507977,2025-03-01 12:15:00.909000-05:00,2025-03-01 17:32:36.730000-05:00,0 days 05:17:35.821000,1
228,38.036457,-78.505368,2025-03-01 12:15:00.909000-05:00,2025-03-01 17:32:36.730000-05:00,0 days 05:17:35.821000,20
229,38.031925,-78.481675,2025-03-01 17:52:13.998000-05:00,2025-03-01 18:51:33.025000-05:00,0 days 00:59:19.027000,-1
230,38.026474,-78.519021,2025-03-01 19:02:16.999000-05:00,2025-03-01 23:45:01.947000-05:00,0 days 04:42:44.948000,10
231,38.034093,-78.508209,2025-03-01 23:48:18.999000-05:00,2025-03-02 11:08:53.251000-05:00,0 days 11:20:34.252000,3
232,38.032009,-78.51053,2025-03-02 11:11:16.474000-05:00,2025-03-02 16:37:54.972000-05:00,0 days 05:26:38.498000,0
233,38.03482,-78.515139,2025-03-02 16:42:50-05:00,2025-03-02 18:08:15.912000-05:00,0 days 01:25:25.912000,-1
234,38.034093,-78.508209,2025-03-02 18:14:19-05:00,2025-03-03 10:26:03.445000-05:00,0 days 16:11:44.445000,3
235,38.032838,-78.510027,2025-03-03 13:53:06.960000-05:00,2025-03-03 15:48:51.998000-05:00,0 days 01:55:45.038000,7
236,38.036336,-78.507255,2025-03-03 15:48:51.998000-05:00,2025-03-03 16:35:24.112000-05:00,0 days 00:46:32.114000,16
237,38.034093,-78.508209,2025-03-03 16:46:53.258000-05:00,2025-03-03 19:51:35.999000-05:00,0 days 03:04:42.741000,3
238,38.035618,-78.50611,2025-03-03 19:56:59.731000-05:00,2025-03-04 00:18:43.608000-05:00,0 days 04:21:43.877000,17
239,38.034093,-78.508209,2025-03-04 00:21:11.229000-05:00,2025-03-04 10:56:38.146000-05:00,0 days 10:35:26.917000,3
240,38.033553,-78.507977,2025-03-04 11:04:02.241000-05:00,2025-03-04 13:07:38.517000-05:00,0 days 02:03:36.276000,1
241,38.030154,-78.503874,2025-03-04 11:04:02.241000-05:00,2025-03-04 13:07:38.517000-05:00,0 days 02:03:36.276000,2
242,38.034093,-78.508209,2025-03-04 13:14:38.999000-05:00,2025-03-04 16:57:50.611000-05:00,0 days 03:43:11.612000,3
243,38.034093,-78.508209,2025-03-04 23:14:36-05:00,2025-03-05 08:57:04.948000-05:00,0 days 09:42:28.948000,3
244,38.032009,-78.51053,2025-03-05 08:58:47.704000-05:00,2025-03-05 09:53:52.728000-05:00,0 days 00:55:05.024000,0
245,38.034093,-78.508209,2025-03-05 09:53:52.728000-05:00,2025-03-05 12:41:41.202000-05:00,0 days 02:47:48.474000,3
246,38.032009,-78.51053,2025-03-05 12:43:59-05:00,2025-03-05 16:41:59.397000-05:00,0 days 03:58:00.397000,0
247,38.034093,-78.508209,2025-03-05 16:44:50-05:00,2025-03-05 18:22:34.436000-05:00,0 days 01:37:44.436000,3
248,38.034093,-78.508209,2025-03-06 00:35:24.999000-05:00,2025-03-06 12:05:01.249000-05:00,0 days 11:29:36.250000,3
249,38.033553,-78.507977,2025-03-06 12:05:38.645000-05:00,2025-03-06 15:26:35.494000-05:00,0 days 03:20:56.849000,1
250,38.036351,-78.50731,2025-03-06 12:05:38.645000-05:00,2025-03-06 15:26:35.494000-05:00,0 days 03:20:56.849000,16
251,38.034093,-78.508209,2025-03-06 19:02:01.715000-05:00,2025-03-06 19:21:27-05:00,0 days 00:19:25.285000,3
252,38.853912,-77.408824,2025-03-07 07:13:34.925000-05:00,2025-03-08 12:54:43.161000-05:00,1 days 05:41:08.236000,28
253,38.8548,-77.376571,2025-03-08 13:02:52.998000-05:00,2025-03-08 13:11:54-05:00,0 days 00:09:01.002000,-1
254,38.853912,-77.408824,2025-03-08 13:26:43.999000-05:00,2025-03-09 10:59:27.982000-04:00,0 days 20:32:43.983000,28
255,38.952986,-77.412638,2025-03-09 11:16:33.999000-04:00,2025-03-09 13:03:13.682000-04:00,0 days 01:46:39.683000,29
256,38.89453,-77.422737,2025-03-09 13:17:38.999000-04:00,2025-03-09 16:06:36.666000-04:00,0 days 02:48:57.667000,30
257,38.895449,-77.429116,2025-03-09 13:18:08.999000-04:00,2025-03-09 13:32:00.286000-04:00,0 days 00:13:51.287000,-1
258,38.895403,-77.426858,2025-03-09 14:24:33.087000-04:00,2025-03-09 14:29:02.921000-04:00,0 days 00:04:29.834000,-1
259,38.853912,-77.408824,2025-03-09 16:06:36.666000-04:00,2025-03-10 10:36:46.536000-04:00,0 days 18:30:09.870000,28
260,38.872634,-77.368485,2025-03-10 10:58:46.049000-04:00,2025-03-10 11:27:16.432000-04:00,0 days 00:28:30.383000,31
261,38.872649,-77.368274,2025-03-10 11:01:28.999000-04:00,2025-03-10 11:27:16.432000-04:00,0 days 00:25:47.433000,31
262,38.853912,-77.408824,2025-03-10 11:43:18.999000-04:00,2025-03-11 20:01:25.651000-04:00,1 days 08:18:06.652000,28
263,38.853912,-77.408824,2025-03-11 20:17:28.894000-04:00,2025-03-13 13:38:43.998000-04:00,1 days 17:21:15.104000,28
264,38.962107,-77.352255,2025-03-13 13:58:50.999000-04:00,2025-03-13 15:07:12.999000-04:00,0 days 01:08:22,-1
265,38.853912,-77.408824,2025-03-13 15:31:03.999000-04:00,2025-03-14 10:33:57.996000-04:00,0 days 19:02:53.997000,28
266,38.862801,-77.358874,2025-03-14 10:44:41.999000-04:00,2025-03-14 11:44:03.024000-04:00,0 days 00:59:21.025000,-1
267,38.861936,-77.360094,2025-03-14 10:44:41.999000-04:00,2025-03-14 11:04:38.633000-04:00,0 days 00:19:56.634000,-1
268,38.863621,-77.358149,2025-03-14 11:10:12.149000-04:00,2025-03-14 11:24:58.894000-04:00,0 days 00:14:46.745000,-1
269,38.862932,-77.357244,2025-03-14 11:33:16.261000-04:00,2025-03-14 11:40:11.143000-04:00,0 days 00:06:54.882000,-1
270,38.927924,-77.238736,2025-03-14 12:09:56.999000-04:00,2025-03-14 12:49:53.002000-04:00,0 days 00:39:56.003000,-1
271,38.917017,-77.222836,2025-03-14 13:09:12.998000-04:00,2025-03-14 13:44:28.199000-04:00,0 days 00:35:15.201000,32
272,38.917017,-77.222836,2025-03-14 15:09:08.730000-04:00,2025-03-14 18:42:19.143000-04:00,0 days 03:33:10.413000,32
273,38.918287,-77.223278,2025-03-14 15:59:36.296000-04:00,2025-03-14 16:35:05.216000-04:00,0 days 00:35:28.920000,-1
274,38.917707,-77.218706,2025-03-14 17:00:29.771000-04:00,2025-03-14 17:37:42.911000-04:00,0 days 00:37:13.140000,-1
275,38.918216,-77.220891,2025-03-14 17:51:30.254000-04:00,2025-03-14 18:33:41.534000-04:00,0 days 00:42:11.280000,-1
276,38.924448,-77.232584,2025-03-14 18:55:18.998000-04:00,2025-03-14 19:56:49.782000-04:00,0 days 01:01:30.784000,-1
277,38.924755,-77.233458,2025-03-14 19:00:04.999000-04:00,2025-03-14 19:55:22.436000-04:00,0 days 00:55:17.437000,-1
278,38.853912,-77.408824,2025-03-14 20:25:06.999000-04:00,2025-03-16 10:57:50.999000-04:00,1 days 14:32:44,28
279,38.952986,-77.412638,2025-03-16 11:15:26.056000-04:00,2025-03-16 13:07:27.037000-04:00,0 days 01:52:00.981000,29
280,38.89453,-77.422737,2025-03-16 13:17:24.051000-04:00,2025-03-16 15:05:36.040000-04:00,0 days 01:48:11.989000,30
281,38.894972,-77.425149,2025-03-16 13:17:24.051000-04:00,2025-03-16 14:17:11.646000-04:00,0 days 00:59:47.595000,-1
282,38.853912,-77.408824,2025-03-16 15:13:29.036000-04:00,2025-03-16 16:15:47.701000-04:00,0 days 01:02:18.665000,28
283,38.847822,-77.468842,2025-03-16 16:22:55.358000-04:00,2025-03-16 17:24:07.413000-04:00,0 days 01:01:12.055000,-1
284,38.034093,-78.508209,2025-03-16 18:11:17.999000-04:00,2025-03-16 19:36:49.420000-04:00,0 days 01:25:31.421000,3
285,38.052815,-78.501257,2025-03-16 19:40:54.998000-04:00,2025-03-16 21:06:11.610000-04:00,0 days 01:25:16.612000,8
286,38.052233,-78.499008,2025-03-16 19:40:54.998000-04:00,2025-03-16 21:06:11.610000-04:00,0 days 01:25:16.612000,-1
287,38.034093,-78.508209,2025-03-16 21:07:33.999000-04:00,2025-03-17 08:50:31.999000-04:00,0 days 11:42:58,3
288,38.034093,-78.508209,2025-03-17 09:53:06.999000-04:00,2025-03-17 12:21:31.842000-04:00,0 days 02:28:24.843000,3
289,38.036336,-78.507255,2025-03-17 19:54:30.745000-04:00,2025-03-17 21:51:13.246000-04:00,0 days 01:56:42.501000,16
